Açaí-Guaraná,Citrus,Estação,LAT,LONG,Maçã-Verde,Movimentação,Original_269,Original_473,Pêssego,TARGET,Tangerina,Tempo,Zero,_id,_rev,row
35,20,Consolação,-23.5581,-46.6606,11,112480,24,65,22,NORMAL,15,2018-9-8,42,acd86a36fa928622e65db3ed5505975d,1-e10c49362bb29922d35528227b1bad6d,2408
15,31,Consolação,-23.5581,-46.6606,43,115394,27,27,17,NORMAL,39,2019-7-13,36,acd86a36fa928622e65db3ed55066b00,1-189ad98525aab72271db90b1a3c50b98,2713
20,14,Tamanduateí,-23.59290,-46.5897,30,49881,18,6,6,REABASTECER,3,2018-3-4,28,acd86a36fa928622e65db3ed55071d7a,1-d03a8e3715703944c9006a11efbeb75e,2944
12,6,Tamanduateí,-23.59290,-46.5897,29,50977,58,11,43,REABASTECER,1,2018-7-2,11,acd86a36fa928622e65db3ed5507790e,1-534c469193320a5f7011bf0207ecf887,3062
35,16,Tamanduateí,-23.59290,-46.5897,32,51249,65,41,10,NORMAL,38,2019-8-28,59,acd86a36fa928622e65db3ed55195735,1-7202baaa88d7161ee30efea1722626eb,3478
21,26,Tamanduateí,-23.59290,-46.5897,28,51611,52,79,8,NORMAL,27,2019-11-21,65,acd86a36fa928622e65db3ed55197b2f,1-77c53ece4e14b5cffa8c6836312cfb34,3561
38,39,Sé,-23.55,-46.6333,38,192043,61,75,40,NORMAL,41,2018-1-2,59,acd86a36fa928622e65db3ed5519c2e2,1-24c7869ee0ecd5335748fe4dfef9939c,3602
3,4,Sé,-23.55,-46.6333,27,193782,65,86,37,REABASTECER,5,2018-3-28,7,acd86a36fa928622e65db3ed551a0293,1-4f5c14ab5490ef88fed1ed491edde60d,3688
33,16,Sé,-23.55,-46.6333,17,193031,59,17,7,NORMAL,22,2019-2-15,56,acd86a36fa928622e65db3ed551ac928,1-32176d43a66f2450f0848ac1e783af95,4005
15,23,Sé,-23.55,-46.6333,20,193605,23,33,29,REABASTECER,28,2019-8-27,0,acd86a36fa928622e65db3ed551b9914,1-a634898f30ecf8da0a8a0951416f9c5f,4197
9,25,Brás,-23.5451,-46.6162,43,70517,60,17,12,NORMAL,6,2018-6-27,39,acd86a36fa928622e65db3ed55228bdd,1-89c81fe47bc9f1a70c8bbe6276d64cda,4497
12,7,Brás,-23.5451,-46.6162,24,72005,52,73,6,REABASTECER,9,2018-7-17,39,acd86a36fa928622e65db3ed552df39f,1-e5125d52b3db4d805f65217b247b395c,4517
21,26,Butantã,-23.5844,-46.7252,31,67458,38,43,43,NORMAL,28,2018-11-29,15,acdf9b38d13b0564792824fa0b4dcfc6,1-4d86f0fcdb930b33b7223cd018f3c579,9689
15,10,Butantã,-23.5844,-46.7252,16,64923,16,15,34,NORMAL,35,2019-6-19,7,acdf9b38d13b0564792824fa0be51691,1-3550b580af92d578cac16546747e5208,9889
11,43,Pinheiros,-23.5664,-46.703,35,79001,37,16,43,NORMAL,26,2018-2-29,57,acec66038887d8048648fe8306017ae5,1-a66ced297e8cccfa230e3e8801c05793,8699
35,37,Pinheiros,-23.5664,-46.703,14,77591,16,76,41,NORMAL,34,2018-10-4,65,acec66038887d8048648fe830620151d,1-749990cf9885565c58c81444aa882bfa,8914
32,12,Pinheiros,-23.5664,-46.703,14,78656,61,47,3,REABASTECER,27,2019-4-5,46,acec66038887d8048648fe8306384b64,1-215b7742366463bf26a43dfa5bf6bcca,9095
16,11,Brigadeiro,-23.5683,-46.6482,43,48167,63,86,34,NORMAL,29,2019-8-26,18,acf49415cb4b569bdc9170c48e0ea594,1-60329a7f978e664f8ca967f52373dfbc,1316
32,7,Ana Rosa,-23.5813,-46.6383,5,63763,46,21,6,REABASTECER,43,2019-9-28,36,ad1bd743bea305a9f902fda075401729,1-dda457b86f111b39fceab5caab4b89c3,12148
33,3,São Joaquim,-23.5618,-46.6389,29,33770,46,54,10,REABASTECER,33,2018-3-7,50,ad1bd743bea305a9f902fda0755a1ef9,1-817c88b9b2ba97e30da9314378b449e6,12307
17,43,São Joaquim,-23.5618,-46.6389,43,33060,9,86,13,NORMAL,4,2018-8-19,19,ad1bd743bea305a9f902fda07563f82c,1-d0b5da42c61849d198824b3203133fb1,12469
23,34,São Joaquim,-23.5618,-46.6389,34,34007,18,9,43,REABASTECER,32,2019-1-14,25,ad1bd743bea305a9f902fda0756d2597,1-29c8f4b45ed606a002bbfe8926ee943e,12614
13,15,São Joaquim,-23.5618,-46.6389,10,32853,65,6,33,REABASTECER,9,2019-4-3,37,ad1bd743bea305a9f902fda075700635,1-ebe0b77a3010d27ac93e8e2f9bc95bf1,12693
29,9,São Joaquim,-23.5618,-46.6389,17,34722,63,74,43,NORMAL,37,2019-9-26,46,ad1bd743bea305a9f902fda07578902a,1-b83635fd6ba9e9c6261e569c5851a093,12866
17,16,São Judas,-23.6255,-46.6411,1,13698,65,2,4,REABASTECER,36,2018-6-3,8,ad1bd743bea305a9f902fda07586de81,1-0db5d85969d76cb3b501d05a54bf3be5,13113
30,30,Vila Mariana,-23.5895,-46.6346,38,21907,18,10,14,NORMAL,33,2018-3-12,32,ad1bd743bea305a9f902fda075a8bf27,1-384840368fbad645604f257cfa2d2d1a,13752
22,35,Vila Mariana,-23.5895,-46.6346,11,24701,54,45,22,NORMAL,17,2018-7-24,40,ad1bd743bea305a9f902fda075af2017,1-e4954489fdbc6901508c9982a9b24460,13884
43,11,Vila Mariana,-23.5895,-46.6346,9,21105,49,37,19,REABASTECER,1,2018-11-26,65,ad1bd743bea305a9f902fda075b6a09c,1-58214edb2ebd29111bab763a14cdb377,14006
18,42,Brooklin,-23.6263,-46.6878,12,27711,40,23,43,NORMAL,10,2018-3-28,27,ad1bd743bea305a9f902fda075cf9dbf,1-ac2bbf4039f22b3c244a338575258df9,14488
25,14,Brooklin,-23.6263,-46.6878,20,26296,26,67,34,NORMAL,26,2018-6-6,58,ad1bd743bea305a9f902fda075d3c35c,1-5aea86e972f1ceb8161ba98aab0da92a,14556
37,20,Brooklin,-23.6263,-46.6878,12,26726,43,52,16,REABASTECER,18,2018-9-6,5,ad1bd743bea305a9f902fda075d84cfb,1-5b84df4dc3c24b99b0efeec45f4ccecd,14646
9,8,Pinheiros,-23.5664,-46.703,43,78643,33,26,11,NORMAL,43,2019-4-23,44,ad20ddb0c7b811cbc84e89a65603b31e,1-21489f129c7e4ac962a3dc578ce802ec,9113
43,14,Pinheiros,-23.5664,-46.703,33,76810,15,86,40,REABASTECER,22,2019-10-8,4,ad20ddb0c7b811cbc84e89a65608bcc9,1-77c68e81159f5c30ddbe33cf2631efcf,9278
41,43,Butantã,-23.5844,-46.7252,43,64526,57,73,41,NORMAL,37,2018-1-2,55,ad20ddb0c7b811cbc84e89a65611fb09,1-bf6fd17b079bb75c3bedb6b0ed97b5a5,9362
32,26,São Judas,-23.6255,-46.6411,26,16403,55,46,35,NORMAL,13,2018-4-14,18,ad44060bcf0176424254ec03d7e8fdcc,1-2203ddcf47e499f918cfa64319044283,13064
16,28,Higienópolis-Mackenzie,-23.5488,-46.6519,5,91708,44,20,29,REABASTECER,38,2018-4-29,56,ad465df0710525e837d1e7e361b8b051,1-2a703cf25a9e11b63c60258193e3972a,7319
26,38,Pinheiros,-23.5664,-46.703,25,76855,53,18,8,NORMAL,43,2018-3-17,65,ad533f08aff5b957ac3c335f120bec68,1-c64a3bdc3e9465df30c1b061082d50bf,8717
37,38,Pinheiros,-23.5664,-46.703,6,77251,45,38,43,NORMAL,34,2018-9-21,21,ad533f08aff5b957ac3c335f12172c80,1-1ad487f468695d71ee4a930878937053,8901
22,30,Pinheiros,-23.5664,-46.703,5,77976,39,51,17,REABASTECER,7,2018-11-2,65,ad533f08aff5b957ac3c335f121eca0b,1-d8c908e5714f868faedfabdede6a2b45,8942
21,18,Pinheiros,-23.5664,-46.703,13,78095,27,6,8,NORMAL,6,2018-11-25,27,ad533f08aff5b957ac3c335f121f0c7f,1-1ca6919138aedd617fcb300052423320,8965
24,12,Pinheiros,-23.5664,-46.703,3,76710,58,6,18,NORMAL,25,2019-5-21,40,ad84c1cd8fdfa1d5aaee75f29d050af5,1-9508678b64bb3e1801955c826692e0a2,9141
14,13,Pinheiros,-23.5664,-46.703,11,79760,8,67,8,NORMAL,22,2019-2-16,58,ad84c1cd8fdfa1d5aaee75f29d051e18,1-f595960e4c5f44c80a497058b774ed6e,9046
13,14,Pinheiros,-23.5664,-46.703,35,76129,65,86,11,NORMAL,8,2019-6-27,51,ad84c1cd8fdfa1d5aaee75f29df97ca2,1-aec63aced6833475b10ee9bb1ee13a75,9177
34,8,Pinheiros,-23.5664,-46.703,39,78626,65,28,27,NORMAL,18,2019-8-27,27,ad854a54bccfc4f0b1404619a51b3c16,1-35eedc85c38b5445c1a83593bd620831,9237
38,18,Pinheiros,-23.5664,-46.703,11,79471,9,78,12,REABASTECER,43,2019-12-13,12,ad854a54bccfc4f0b1404619a5427ba4,1-e192e359a67eb9ee4aaf2a86e54c9f24,9343
43,32,Butantã,-23.5844,-46.7252,15,67653,65,37,15,REABASTECER,6,2019-3-7,11,ad854a54bccfc4f0b1404619a5b1ff9f,1-d544669c0deaaee7427c119d018ab502,9787
17,9,Campo Belo,-23.6188,-46.6823,21,24450,8,35,18,REABASTECER,12,2018-12-2,60,ad94c642816eb33fab1de69c4b008b77,1-36c42fb1854268d58b573a94c084faf0,15452
23,3,Campo Belo,-23.6188,-46.6823,13,26934,8,79,19,REABASTECER,34,2019-4-13,55,ad94c642816eb33fab1de69c4b0ea286,1-14b9f231ee3e6fcb1d3d72d3b6ad605e,15583
13,38,Campo Belo,-23.6188,-46.6823,32,25845,65,14,21,NORMAL,25,2018-7-13,60,ad94c642816eb33fab1de69c4b10423e,1-2a0ee4a920d29e2905dafdce1fbd8574,15313
43,36,Campo Belo,-23.6188,-46.6823,36,26759,42,42,5,REABASTECER,13,2018-7-27,13,ad94c642816eb33fab1de69c4b3440c9,1-6b47ae9bb2803ce5c2a59a4be1654af9,15327
28,16,Campo Belo,-23.6188,-46.6823,26,26309,9,51,23,NORMAL,27,2018-8-14,29,ad94c642816eb33fab1de69c4b35cc44,1-09ab5b83136f6c96284daf7992044ae0,15344
14,12,Campo Belo,-23.6188,-46.6823,16,23344,3,28,43,REABASTECER,26,2019-3-13,57,ad94c642816eb33fab1de69c4b43dbd7,1-67577df2cf097497720037c8eecd59fd,15553
43,35,Campo Belo,-23.6188,-46.6823,9,23552,50,86,13,REABASTECER,17,2019-10-12,5,ad94c642816eb33fab1de69c4b4405f5,1-0515860322e40f9960a23251dcf24393,15762
26,31,Campo Belo,-23.6188,-46.6823,5,26934,24,49,41,REABASTECER,4,2019-10-16,49,ad94c642816eb33fab1de69c4b5ea836,1-faa78e0d8e07ede66eb99e6d8452a797,15766
13,27,Campo Belo,-23.6188,-46.6823,35,23621,7,15,8,REABASTECER,32,2019-3-23,56,ad94c642816eb33fab1de69c4b656bb6,1-8e6e0089ccec7137362974eee03fb8ad,15563
28,13,Campo Belo,-23.6188,-46.6823,28,25908,17,86,33,NORMAL,7,2019-1-14,19,ad94c642816eb33fab1de69c4b73df40,1-4c9dd3432efa8d742a0738734847a614,15494
8,21,Campo Belo,-23.6188,-46.6823,30,26309,55,71,10,NORMAL,23,2019-5-20,65,ad94c642816eb33fab1de69c4bb3be77,1-41dd0acc37669a0009f30ed4530703d2,15620
30,2,Ana Rosa,-23.5813,-46.6383,43,63841,35,86,6,NORMAL,27,2018-2-26,2,ad94f1f02e5693f4a8064f8ca5613041,1-d1ce35772980031984d4357720b05687,11576
25,12,Ana Rosa,-23.5813,-46.6383,27,64639,57,0,41,REABASTECER,16,2018-11-5,55,ad94f1f02e5693f4a8064f8ca56d6834,1-8799189ba7dfe51d603f2a0735a543a0,11825
2,36,Ana Rosa,-23.5813,-46.6383,15,64811,44,86,11,NORMAL,15,2019-4-25,8,ad94f1f02e5693f4a8064f8ca57633f6,1-30c820565a57b7e8883c91a976f5d706,11995
15,13,São Joaquim,-23.5618,-46.6389,19,33307,48,86,25,REABASTECER,5,2018-5-30,17,ad94f1f02e5693f4a8064f8ca5816033,1-e40c35cd642aea7ad7322e0850c41149,12390
25,37,São Joaquim,-23.5618,-46.6389,23,34862,33,3,37,REABASTECER,39,2019-8-17,56,ad94f1f02e5693f4a8064f8ca58e4b14,1-6be042ba11e078b84fc15fec9d593bcf,12827
15,43,São Joaquim,-23.5618,-46.6389,10,32943,38,34,28,NORMAL,24,2019-9-30,11,ad94f1f02e5693f4a8064f8ca59071c0,1-954964f7b26c26ef8095f0e59634570c,12870
43,43,São Judas,-23.6255,-46.6411,36,13742,55,78,36,NORMAL,13,2018-3-22,52,ad94f1f02e5693f4a8064f8ca5948519,1-290cf5602d822699ee6f4c367c45cd6d,13042
17,32,São Judas,-23.6255,-46.6411,34,16976,44,49,28,NORMAL,28,2018-9-14,27,ad94f1f02e5693f4a8064f8ca59a3378,1-0ecc7fb77f53d5a57d8e4cb3a2b1e16e,13214
9,35,São Judas,-23.6255,-46.6411,17,15466,32,54,36,NORMAL,43,2019-5-8,65,ad94f1f02e5693f4a8064f8ca59e1545,1-47705718f0d4b3b66d44083f518f3870,13448
13,8,São Judas,-23.6255,-46.6411,36,14323,45,86,34,REABASTECER,43,2019-5-29,2,ad94f1f02e5693f4a8064f8ca59f5f9d,1-1828554667ce268f0e4daad01b18dfdb,13469
12,27,São Judas,-23.6255,-46.6411,43,15095,1,17,3,REABASTECER,18,2019-6-24,22,ad94f1f02e5693f4a8064f8ca59f832d,1-cd677118f564d116f084a180d786897b,13494
30,20,Fradique Coutinho,-23.5661,-46.6841,21,35569,18,40,3,NORMAL,14,2019-2-3,34,adaa5ef7d4af3e27e4b3c5e6db6f1689,1-b203d389310b27b8a4e45286a1835d20,10473
21,10,Fradique Coutinho,-23.5661,-46.6841,27,35576,49,51,29,NORMAL,33,2019-8-25,58,adaa5ef7d4af3e27e4b3c5e6db73f76e,1-50acf4339039ffc07a9ca91dcea67f7c,10675
5,35,Fradique Coutinho,-23.5661,-46.6841,19,34541,36,86,43,NORMAL,4,2019-11-9,65,adaa5ef7d4af3e27e4b3c5e6db822cca,1-4feb7fb133d6e3c35ec273dcd1f81c70,10749
43,21,Fradique Coutinho,-23.5661,-46.6841,43,33138,17,10,37,REABASTECER,6,2019-12-13,51,adaa5ef7d4af3e27e4b3c5e6db90b80e,1-e3fa24e5099ab53d4d0ac6c3eab41df9,10783
7,34,Luz,-23.5365,-46.6332,9,125421,6,47,2,REABASTECER,43,2018-1-30,61,adaa5ef7d4af3e27e4b3c5e6db9cde97,1-07319d3d9456c3afcb82c8e15965df86,10830
21,13,República,-23.5436,-46.6434,39,109566,24,36,27,NORMAL,41,2019-1-17,44,adac0c9884f6192c268bf7e0e40315a1,1-ad7aba14b80198f63baa5a6c7f901cef,6857
38,10,República,-23.5436,-46.6434,27,110627,24,12,41,REABASTECER,43,2019-2-17,40,adac0c9884f6192c268bf7e0e4154dd9,1-d698c2b0e11ca5a360578868ac96f07e,6887
16,43,República,-23.5436,-46.6434,20,107723,52,86,5,REABASTECER,34,2019-5-25,65,adac0c9884f6192c268bf7e0e453365c,1-666403bbfd6fa77a6175831c5fc8341b,6985
43,21,República,-23.5436,-46.6434,29,109979,57,4,43,REABASTECER,7,2019-11-1,59,adac0c9884f6192c268bf7e0e4a33d2d,1-9c4dc87b4e41bc496398d55fd2a5bd27,7141
43,30,República,-23.5436,-46.6434,41,108059,28,54,34,NORMAL,17,2019-12-13,11,adac0c9884f6192c268bf7e0e4bc1152,1-7742c6b84a59293ea3f128da9271dc6a,7183
40,29,Higienópolis-Mackenzie,-23.5488,-46.6519,9,93233,56,62,31,NORMAL,12,2018-2-25,18,adac0c9884f6192c268bf7e0e4f0a605,1-c527da074896a48c280a69cb674052af,7255
41,34,Higienópolis-Mackenzie,-23.5488,-46.6519,20,90476,60,43,33,REABASTECER,7,2018-3-6,6,adac0c9884f6192c268bf7e0e4f4abc1,1-01ba874ecc074981dee32c5addeac3c2,7266
37,41,Faria Lima,-23.5675,-46.6929,43,53096,65,67,22,NORMAL,8,2019-4-11,44,adb61e38ed4253c4d1a5246cfe8527ea,1-18187f6649b981def712bc936fc863c8,8381
36,13,Pinheiros,-23.5664,-46.703,38,77974,8,42,25,NORMAL,17,2018-3-24,16,adb61e38ed4253c4d1a5246cfea80e8f,1-173c36a33a3af36fe5ee5db7d69c217f,8724
37,37,Pinheiros,-23.5664,-46.703,19,76950,24,86,43,REABASTECER,36,2018-10-3,4,adb61e38ed4253c4d1a5246cfea8dc6b,1-1f90ff80bd56c50815b9ab5fdf2708c6,8913
15,43,Pinheiros,-23.5664,-46.703,2,79709,14,28,16,REABASTECER,35,2019-1-23,25,adb61e38ed4253c4d1a5246cfeb1bd74,1-5ecf33b20a365a153c8f26071c7991f2,9023
19,35,Pinheiros,-23.5664,-46.703,29,76009,45,79,13,NORMAL,43,2019-9-1,65,adb61e38ed4253c4d1a5246cfeb9803c,1-b32c816525d7387c8315c8bbcb47de42,9241
31,43,Butantã,-23.5844,-46.7252,26,65083,41,53,21,NORMAL,37,2018-2-19,59,adb61e38ed4253c4d1a5246cfed3660a,1-8a56c96bcec2de64f37a64045632ed9f,9409
24,20,Paraíso,-23.57677,-46.63933,22,73189,30,76,11,NORMAL,43,2018-8-12,36,adb8a44a3f63322dada5edba0ab3d7e7,1-14defba02f41f9158d63e032b7ac2eb4,222
11,30,Higienópolis-Mackenzie,-23.5488,-46.6519,19,89772,35,76,41,NORMAL,39,2019-3-2,50,add1b4318a92f67eaff1d231a807514f,1-c2a8cf50022b69cfb485bd873cdbed0b,7622
36,36,Higienópolis-Mackenzie,-23.5488,-46.6519,28,91796,14,63,22,NORMAL,31,2019-6-17,55,add1b4318a92f67eaff1d231a81dfe79,1-2b3476d07887ada03943d109e5dae0f2,7727
5,13,Higienópolis-Mackenzie,-23.5488,-46.6519,17,92832,40,47,36,NORMAL,26,2019-9-26,56,add1b4318a92f67eaff1d231a820abc4,1-52546788381593ce039fe424618588eb,7826
10,20,Faria Lima,-23.5675,-46.6929,18,54375,56,9,8,NORMAL,3,2018-4-6,65,add1b4318a92f67eaff1d231a82c3198,1-65c964d2627d743e8d14bb592961a780,8016
31,15,Faria Lima,-23.5675,-46.6929,31,53296,8,39,13,NORMAL,16,2019-2-28,20,add1b4318a92f67eaff1d231a83a398b,1-eecb86b525c5a46bb7491f078298a631,8338
3,29,Faria Lima,-23.5675,-46.6929,43,54955,28,55,34,REABASTECER,29,2019-3-5,43,add1b4318a92f67eaff1d231a83a4e58,1-c5754acd7548306a1fb62e8607cd0885,8345
10,14,Faria Lima,-23.5675,-46.6929,18,54516,23,15,37,REABASTECER,24,2019-4-7,7,add1b4318a92f67eaff1d231a83a861a,1-bb82e0f8dea5aad24ac8c4d0e7ffb309,8377
15,39,Faria Lima,-23.5675,-46.6929,15,52689,4,86,23,NORMAL,19,2019-6-4,65,add1b4318a92f67eaff1d231a83ed775,1-25ce16d163af519ad6604c72f4cf8eca,8434
25,18,Faria Lima,-23.5675,-46.6929,43,53042,37,40,4,REABASTECER,5,2019-10-24,16,add1b4318a92f67eaff1d231a846ea34,1-fff7512104c7171346ee79243d334175,8574
3,29,Faria Lima,-23.5675,-46.6929,23,52792,11,74,41,NORMAL,27,2019-11-29,39,add1b4318a92f67eaff1d231a8470df0,1-1b2d9b607d59cefab94003fe3137504d,8609
34,30,Pinheiros,-23.5664,-46.703,31,78711,47,43,13,NORMAL,29,2018-6-24,60,add1b4318a92f67eaff1d231a8512b0b,1-dfc717d053ef5165201072f438a8fc30,8814
33,26,Pinheiros,-23.5664,-46.703,24,77365,7,86,26,NORMAL,38,2019-5-30,43,add1b4318a92f67eaff1d231a861f8af,1-5a626a89e6b91fb64ba66382fc1c7cd0,9150
19,21,Pinheiros,-23.5664,-46.703,27,77582,34,86,34,NORMAL,32,2019-11-6,10,add1b4318a92f67eaff1d231a86b90d3,1-907da325f6f447fb2da065e91004c399,9306
2,29,Butantã,-23.5844,-46.7252,9,64637,65,66,22,NORMAL,10,2019-2-25,24,add1b4318a92f67eaff1d231a8e1b877,1-8919de0e57dd2d3393457669acd816ae,9775
5,36,Tamanduateí,-23.59290,-46.5897,10,51939,51,13,26,REABASTECER,27,2018-4-1,42,add7f350e8c66592ef8244f21100760a,1-5d34f4a89c1aebfffd2d63aad3b40b8b,2971
15,34,Tamanduateí,-23.59290,-46.5897,22,51260,31,86,28,NORMAL,43,2018-9-1,42,add7f350e8c66592ef8244f2110801dd,1-d5e824b88537350fa73a7d89306fa337,3121
15,10,Tamanduateí,-23.59290,-46.5897,37,53229,50,59,16,REABASTECER,23,2019-2-21,4,add7f350e8c66592ef8244f2110d0785,1-a0f9f03663b18aef7351b75837dbf140,3291
37,29,Tamanduateí,-23.59290,-46.5897,21,53365,44,25,28,NORMAL,28,2018-11-9,12,add7f350e8c66592ef8244f211102e7f,1-c65658429ea92980248de36cdd48ec3d,3189
33,43,Tamanduateí,-23.59290,-46.5897,31,50545,47,7,28,NORMAL,31,2018-11-20,65,add7f350e8c66592ef8244f2111239ec,1-ecad903f139d2511766516790a3e44af,3200
40,15,Tamanduateí,-23.59290,-46.5897,3,50789,41,76,3,NORMAL,8,2019-3-16,26,add7f350e8c66592ef8244f2112d6e13,1-27c7368d1e2d9aa1514f614e0474a60b,3316
33,40,Tamanduateí,-23.59290,-46.5897,40,50877,61,14,43,NORMAL,32,2019-5-22,17,add7f350e8c66592ef8244f2112eab3c,1-94d4a80e3f40c967d8e3d0164392243e,3382
25,12,Tamanduateí,-23.59290,-46.5897,38,51107,48,73,43,NORMAL,22,2019-6-4,60,add7f350e8c66592ef8244f211306589,1-89aab89ace6b6fbbb656a187eab753f3,3394
7,28,Tamanduateí,-23.59290,-46.5897,31,50233,19,30,39,NORMAL,18,2019-12-5,28,add7f350e8c66592ef8244f211308abb,1-c6732b1844417b3b98289f53437069fc,3575
20,5,Sé,-23.55,-46.6333,13,191427,17,38,29,REABASTECER,43,2018-8-10,47,add7f350e8c66592ef8244f2115640d2,1-b2e5e8b346d9c422ef9c99e616648335,3820
43,43,Sé,-23.55,-46.6333,40,194684,6,35,39,REABASTECER,43,2018-6-16,60,add7f350e8c66592ef8244f2115bda26,1-faec0c45f2fbb99a34a2d27013bfd693,3766
13,28,Sé,-23.55,-46.6333,31,194742,10,52,37,REABASTECER,39,2018-9-3,8,add7f350e8c66592ef8244f2116d0ce0,1-6b830132671effe9dd06f8aee94bb51d,3843
28,20,Sé,-23.55,-46.6333,17,191330,40,66,41,NORMAL,43,2019-8-14,33,add7f350e8c66592ef8244f2117a8bb2,1-4247a7b247ba1294e1c3f622232f22e5,4184
30,28,Sé,-23.55,-46.6333,43,194674,12,42,27,NORMAL,15,2019-10-7,59,add7f350e8c66592ef8244f21181dc3e,1-12797618bebf7f7f6af873707ce35235,4237
25,19,Sé,-23.55,-46.6333,12,195144,55,55,32,REABASTECER,3,2019-5-1,58,add7f350e8c66592ef8244f21186b697,1-96faf9ee34b0754b680800baeb275d35,4081
6,39,Sé,-23.55,-46.6333,30,193382,28,67,12,NORMAL,15,2019-6-29,19,add7f350e8c66592ef8244f2118888dd,1-738f24aa1d444e8a11b1005067087f22,4139
23,36,Sé,-23.55,-46.6333,6,192126,53,74,32,REABASTECER,25,2019-11-30,15,add7f350e8c66592ef8244f21188970e,1-48fbe5c968c56df7336c3b394996217c,4290
31,39,Brás,-23.5451,-46.6162,26,73328,40,61,35,NORMAL,8,2018-4-8,51,add7f350e8c66592ef8244f211a67995,1-499d4126213665a1c1e70f1404bf4084,4418
26,26,Sé,-23.55,-46.6333,26,194232,11,51,6,NORMAL,29,2019-12-29,19,add7f350e8c66592ef8244f211a857d0,1-01e39dc410e921e7411b4a383e8d6162,4319
31,27,Sé,-23.55,-46.6333,27,195038,17,60,12,NORMAL,34,2019-12-28,29,add7f350e8c66592ef8244f211a8e79d,1-2f083912bc263c3937757b90573d0aa1,4318
28,34,Brás,-23.5451,-46.6162,23,73513,60,23,38,NORMAL,12,2018-8-18,40,add7f350e8c66592ef8244f211b4a9f4,1-2c7764649d7f4f92633b8256828a46b3,4548
7,14,Brás,-23.5451,-46.6162,29,72817,2,47,18,REABASTECER,10,2018-6-15,58,add7f350e8c66592ef8244f211c313e5,1-663dcccc5a29978208b23d57e627653d,4485
12,17,Brás,-23.5451,-46.6162,16,74208,28,21,32,NORMAL,25,2019-1-17,18,add7f350e8c66592ef8244f211c81f85,1-46d1cb302725e07f60621dd5ab0b3459,4697
41,25,Brás,-23.5451,-46.6162,13,73180,30,13,8,NORMAL,25,2018-9-6,56,add7f350e8c66592ef8244f211d0f6d8,1-29cbb199e16f9c143f533924a30de1c3,4566
6,24,Brás,-23.5451,-46.6162,12,71317,23,49,12,NORMAL,16,2018-12-18,22,add7f350e8c66592ef8244f211d70f63,1-7f5bafc319b6a7d4e23faa1e5b57872d,4668
43,27,Brás,-23.5451,-46.6162,16,72889,11,50,20,NORMAL,22,2019-1-30,60,add7f350e8c66592ef8244f211df7ba8,1-4899da85bcb2f15868ce265f68ae48a0,4710
29,39,Brás,-23.5451,-46.6162,37,72580,55,39,8,NORMAL,43,2019-1-23,43,add7f350e8c66592ef8244f211e19f5a,1-53a790b14b74f28325da4702aaced824,4703
17,43,Brás,-23.5451,-46.6162,10,70743,10,30,36,NORMAL,35,2019-4-29,37,add7f350e8c66592ef8244f211e9746d,1-72420df3e63712666b65751b652b519b,4799
15,24,Brás,-23.5451,-46.6162,30,73547,26,86,27,NORMAL,35,2019-5-20,20,add7f350e8c66592ef8244f211e9e070,1-aa990f8f05c00899cb77e2261918835a,4820
2,11,Barra Funda,-23.5542,-46.6707,13,149689,40,68,16,REABASTECER,2,2018-3-12,34,add7f350e8c66592ef8244f211feb86d,1-3e9478fc272ede48ef78ec5560b793a2,5112
43,8,Barra Funda,-23.5542,-46.6707,9,150106,31,55,10,NORMAL,43,2018-3-13,27,add7f350e8c66592ef8244f211fec7f8,1-1c301a2029746d83993a399f7c77768d,5113
24,28,Brás,-23.5451,-46.6162,31,72297,62,64,9,NORMAL,35,2019-10-19,30,add7f350e8c66592ef8244f211fee1ef,1-67c5ffdb6e31d9318408138650815fb6,4969
2,39,São Judas,-23.6255,-46.6411,15,16923,7,76,8,REABASTECER,43,2018-11-23,17,add942fe39eb404c23998b214d20ab4f,1-691b46a2c7c77be4b4ecabf2950cecfc,13283
43,38,Trianon-Masp,-23.5634,-46.6544,36,45643,40,20,5,REABASTECER,28,2018-8-11,19,addbb1506210c9853eec8afad041e05b,1-c61d8d44b092ce36c1adfc9e7edffb14,1661
15,17,Trianon-Masp,-23.5634,-46.6544,17,44348,18,52,26,NORMAL,20,2019-8-1,36,addbb1506210c9853eec8afad0b60bae,1-c20e22a7ce3caa3a5f9f18213bcd1938,2011
43,10,Trianon-Masp,-23.5634,-46.6544,7,45012,30,7,43,NORMAL,20,2019-1-29,51,addbb1506210c9853eec8afad0da86d7,1-52a83a8fef3ae16fb2de8a111a75fc92,1829
24,13,Fradique Coutinho,-23.5661,-46.6841,33,35032,56,86,6,NORMAL,4,2018-8-22,46,adef4bd73f9d47398fc8f3dc8024c776,1-768fe5021ee699383941f811be909d48,10312
31,11,Fradique Coutinho,-23.5661,-46.6841,9,35055,30,86,19,NORMAL,18,2019-3-3,1,adef4bd73f9d47398fc8f3dc80628210,1-65066c924c9987750ef521df14b0c765,10503
20,34,Fradique Coutinho,-23.5661,-46.6841,7,36114,8,86,14,REABASTECER,9,2019-1-12,39,adef4bd73f9d47398fc8f3dc806a9564,1-ded3eac814528dec491e3b832b49fc7b,10452
